GeneSymbol	ensembl_id	pval	adj_pval	logFC	direction
PIGH		0.000214257596194364	0.0287949941510234	-0.06336504538125	DOWN
CPNE8		0.000762571430338157	0.0457899517446482	-0.0637310208648554	DOWN
ORC3L		0.00092376706971787	0.049612916268254	-0.0639971603858385	DOWN
CASC4		0.000745009009892967	0.0456424029521523	-0.064741189648756	DOWN
CAPZA1		4.17827657145831e-05	0.0158662696680405	-0.0649653891195578	DOWN
MAD2L1BP		2.72519208026835e-05	0.0133588915774755	-0.0659257686930221	DOWN
PDS5B		0.000416430549032424	0.035756000103386	-0.0659989842647759	DOWN
ADAM10		5.59974176900703e-05	0.0179731711707379	-0.066080659586758	DOWN
ACN9		1.4467218991248e-05	0.0108167434705261	-0.0678673955561777	DOWN
SNX13		0.000509590796849165	0.0387016266869024	-0.0682363448362135	DOWN
ALCAM		0.000583847233251398	0.0409924616033618	-0.0688323607262351	DOWN
SEC24D		0.000310157693220183	0.0328295020878168	-0.0691528240054291	DOWN
TMEM165		0.000556501060808317	0.0400102002678748	-0.0692042833867772	DOWN
SMAD5		0.000544956436854087	0.0394937469113382	-0.0699320772721821	DOWN
TMEM106B		0.000157022672051604	0.0267728030444705	-0.0707221410242838	DOWN
NDFIP1		0.00074657096183002	0.0456424029521523	-0.0711974003091962	DOWN
AKAP11		0.000739728249904402	0.0456424029521523	-0.0712062816098697	DOWN
WTAP		3.56974540125029e-05	0.0155232106069531	-0.0728713448158427	DOWN
RNF141		0.000786324565752759	0.0464894412485085	-0.0735018072662523	DOWN
USP9X		0.000592779954075948	0.0412251987549184	-0.0740514691682126	DOWN
PIGK		0.000222374716048589	0.0292253068904303	-0.0741126470117397	DOWN
NBN		0.000120117184767183	0.0240922561331604	-0.0741720628534015	DOWN
AZI2		0.00024876954968059	0.0310512769858258	-0.0752940683155909	DOWN
ARPP-19		1.22780071193896e-05	0.0103446046858082	-0.076138551339568	DOWN
IMPA1		0.000327455469184429	0.0329935242062998	-0.0764915845425573	DOWN
ZFAND6		0.000176154361888053	0.027452588155282	-0.0775917668957096	DOWN
XPR1		0.000756027161883593	0.0456556388649512	-0.0781753658786695	DOWN
SERP1		0.000774651748879115	0.0462729869947543	-0.0789260577142716	DOWN
CGRRF1		0.000645629041680384	0.042700375180999	-0.0799773838237003	DOWN
DICER1		0.000446917607522508	0.0365131685345889	-0.0812709881377351	DOWN
CCNG2		0.000372687222974509	0.0347682360505735	-0.081951454484634	DOWN
NIN		0.00045316546985643	0.0366822426975185	-0.0820506622645709	DOWN
MRPL13		0.000398331958710192	0.0351209684015692	-0.0825902292052643	DOWN
EXOSC3		0.000136008643123454	0.0260065888457548	-0.0826271325668912	DOWN
C14ORF108		0.000531665630699225	0.0391645821565076	-0.0827179231394979	DOWN
TGFA		0.000478186744546461	0.037265325202593	-0.0835247079626882	DOWN
ZFX		4.18026160703252e-06	0.00961837453217584	-0.0844298844665081	DOWN
PHF20L1		7.32199502403055e-05	0.0193955955243595	-0.0844921935448202	DOWN
ELF2		0.000165424399530858	0.0267728030444705	-0.0850543996565971	DOWN
MEX3C		0.000894107398848836	0.0488918952954344	-0.0853716878578972	DOWN
NUFIP2		0.000420902431783933	0.0357979509884121	-0.0863821374657938	DOWN
HS.125056		0.000132110672403967	0.0256247182639089	-0.0894575856676996	DOWN
P15RS		0.000330238174656223	0.0329935242062998	-0.0895945153244888	DOWN
HS.103173		0.000437778258890674	0.0363755326160135	-0.0898545038863112	DOWN
IFRD1		0.000174225517207147	0.0273098498222203	-0.0900811542866089	DOWN
CCDC128		0.000223300813005031	0.0292253068904303	-0.090290007504203	DOWN
LOC644799		0.000744249682929029	0.0456424029521523	-0.0904380631168475	DOWN
CD69		9.9108027009881e-05	0.0228013637718687	-0.0916441430117558	DOWN
ZNF271		0.000394089938379331	0.0351209684015692	-0.0923530080256878	DOWN
MS4A3		0.000315375581052059	0.0328295020878168	-0.0924098541591167	DOWN
PPP1R3D		0.000321003390485666	0.0329935242062998	-0.0924571054477266	DOWN
DNAJC15		0.000476479746917376	0.037265325202593	-0.0929273097149013	DOWN
MIER1		0.00010071335415595	0.0228013637718687	-0.0932242284212226	DOWN
C9ORF72		4.98822936911674e-06	0.00961837453217584	-0.0933755371668008	DOWN
SENP7		0.000196628632415411	0.028398489155146	-0.0933875382791713	DOWN
RAB33B		1.89835602308102e-05	0.011902692264718	-0.0938599314951629	DOWN
SNORA25		0.000150679499663994	0.0267289287280999	-0.0952290820878883	DOWN
POLR2C		8.95671097454985e-05	0.0213700782818441	-0.0952473475488222	DOWN
UBA3		0.000327070179527684	0.0329935242062998	-0.095990625675749	DOWN
PGM2		0.000517181369312831	0.0389065859819471	-0.0976397280436805	DOWN
TSNAX		0.000150691634830726	0.0267289287280999	-0.0981358619550186	DOWN
C2ORF47		2.58607199925571e-05	0.0131552994664025	-0.0987510877063063	DOWN
PRKAA1		0.000796596564543598	0.0465074740324106	-0.0995919914037628	DOWN
UBA6		2.82167780657779e-05	0.0135848670255614	-0.100430042712578	DOWN
ZNF518A		0.000157002754366606	0.0267728030444705	-0.101281130020017	DOWN
CLIP1		1.52455862868586e-05	0.0108167434705261	-0.101478396831713	DOWN
G3BP2		0.000842387778602298	0.0475707720726388	-0.101616708679426	DOWN
SLC30A9		0.000791463726607522	0.0464894412485085	-0.10171742415757	DOWN
RAP2C		0.000442634342801582	0.0363837332813215	-0.103079755534201	DOWN
CLK4		0.000438487003457007	0.0363755326160135	-0.104515493957598	DOWN
FAM152A		0.000330576191311582	0.0329935242062998	-0.105602672221244	DOWN
LYRM5		0.000474454639341854	0.037265325202593	-0.106667919247325	DOWN
HS.24119		0.000199127573815478	0.0284057064425349	-0.106900144031367	DOWN
CNOT8		0.000220763891427367	0.0291765454743786	-0.10690835989473	DOWN
PHF5A		0.000243627072060097	0.0306594170673191	-0.107008107375993	DOWN
SLK		0.000612138331172682	0.0416024955229512	-0.107287534243618	DOWN
C9ORF5		0.000163412709070455	0.0267728030444705	-0.107711379678301	DOWN
OSGIN2		0.000117329300400295	0.0240922561331604	-0.10777751543392	DOWN
PGK1		0.000734263845202048	0.0456424029521523	-0.108042833258803	DOWN
AZIN1		0.000165834283165557	0.0267728030444705	-0.108196779060583	DOWN
AIM2		0.00037829157413088	0.0348709241086235	-0.108461026604199	DOWN
IVNS1ABP		0.000798997537430773	0.0465074740324106	-0.110484537804812	DOWN
BTF3L4		8.77950269880963e-05	0.0211343010948756	-0.110873533783137	DOWN
XRN1		0.000333063610447573	0.0329935242062998	-0.111460234498958	DOWN
GIMAP2		4.26377751436585e-05	0.0159660702173358	-0.111989624677015	DOWN
XRCC5		0.000572090082549337	0.0408045521577055	-0.112868418606508	DOWN
FBXO11		0.000352062692690328	0.0340493975728902	-0.11291172903568	DOWN
TXNDC10		0.000433076404601576	0.0363743705434987	-0.11311752233663	DOWN
C14ORF100		0.000907169354835577	0.0491128373006466	-0.11365118554192	DOWN
STK17B		0.000119515890711813	0.0240922561331604	-0.113853996488661	DOWN
