Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	12/1149	0.480987518780509	0.60331960448191	12	0.010443864229765	HIC2;ZGPAT;KLF13;NFATC3;FOXJ2;CTCF;MEF2D;ZNF444;NFE2L1;HDAC6;RUNX1;MXD4
cis-regulatory region sequence-specific DNA binding (GO:0000987)	12/1149	0.480987518780509	0.60331960448191	12	0.010443864229765	HIC2;ZGPAT;KLF13;NFATC3;FOXJ2;CTCF;MEF2D;ZNF444;NFE2L1;HDAC6;RUNX1;MXD4
mRNA binding (GO:0003729)	3/263	0.490891854754334	0.612204209664888	3	0.0114068441064639	RBM4B;SUPT5H;EIF4G1
protein tyrosine kinase binding (GO:1990782)	1/72	0.515635103300753	0.638122509430805	1	0.0138888888888889	PIK3R2
double-stranded RNA binding (GO:0003725)	1/73	0.520496240411302	0.638122509430805	1	0.0136986301369863	DGCR8
phospholipase activity (GO:0004620)	1/73	0.520496240411302	0.638122509430805	1	0.0136986301369863	PNPLA6
small GTPase binding (GO:0031267)	2/175	0.524261332838447	0.639127579921029	2	0.0114285714285714	TBC1D20;RANGAP1
phosphatidylinositol-4,5-bisphosphate binding (GO:0005546)	1/75	0.530073360388018	0.639387407795596	1	0.0133333333333333	FLII
actin binding (GO:0003779)	2/177	0.530367435037822	0.639387407795596	2	0.0112994350282486	FLII;ABL1
phosphatase activity (GO:0016791)	1/79	0.548660324129624	0.657786134453748	1	0.0126582278481013	PPP1CA
amyloid-beta binding (GO:0001540)	1/80	0.553191607264839	0.659574608661923	1	0.0125	APBA3
protein heterodimerization activity (GO:0046982)	2/188	0.562993040818709	0.666013300533926	2	0.0106382978723404	PIK3R2;SUPT5H
ion channel activity (GO:0005216)	1/84	0.570868543314794	0.666013300533926	1	0.0119047619047619	TRPV2
calcium channel activity (GO:0005262)	1/84	0.570868543314794	0.666013300533926	1	0.0119047619047619	TRPV2
UDP-glycosyltransferase activity (GO:0008194)	1/84	0.570868543314794	0.666013300533926	1	0.0119047619047619	B3GAT3
GTPase binding (GO:0051020)	2/201	0.599426855548892	0.692720441718085	2	0.00995024875621891	TBC1D20;RANGAP1
heme binding (GO:0020037)	1/91	0.600144898815668	0.692720441718085	1	0.010989010989011	DGCR8
phosphatidylinositol bisphosphate binding (GO:1902936)	1/94	0.612075286323675	0.702753106519775	1	0.0106382978723404	FLII
DNA-binding transcription factor binding (GO:0140297)	2/208	0.618084298773177	0.704206384597338	2	0.00961538461538462	CHD4;MEF2D
carboxylic ester hydrolase activity (GO:0052689)	1/96	0.619831426074155	0.704206384597338	1	0.0104166666666667	PNPLA6
cation channel activity (GO:0005261)	1/98	0.627433249302758	0.709130286972388	1	0.0102040816326531	TRPV2
growth factor receptor binding (GO:0070851)	1/105	0.652867957392086	0.726681611966515	1	0.00952380952380952	ATXN2
transition metal ion binding (GO:0046914)	4/445	0.653239060947839	0.726681611966515	4	0.00898876404494382	TRIM28;ABL1;CHD4;CTCF
zinc ion binding (GO:0008270)	3/336	0.65607161413656	0.726681611966515	3	0.00892857142857143	TRIM28;CHD4;CTCF
thiol-dependent deubiquitinase (GO:0004843)	1/106	0.656357585002014	0.726681611966515	1	0.00943396226415094	USP21
deubiquitinase activity (GO:0101005)	1/112	0.67657434731125	0.741105685343384	1	0.00892857142857143	USP21
microtubule binding (GO:0008017)	2/232	0.676991000590716	0.741105685343384	2	0.00862068965517241	HDAC6;EML3
omega peptidase activity (GO:0008242)	1/113	0.679826803973582	0.741105685343384	1	0.00884955752212389	USP21
phosphatase binding (GO:0019902)	1/114	0.683046714602197	0.741105685343384	1	0.0087719298245614	PIK3R2
hexosyltransferase activity (GO:0016758)	1/119	0.698669310155725	0.754284777630808	1	0.00840336134453781	B3GAT3
protein phosphatase binding (GO:0019903)	1/123	0.71061377022305	0.762645078456206	1	0.00813008130081301	PIK3R2
RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	12/1359	0.713442170168708	0.762645078456206	12	0.00883002207505519	HIC2;ZGPAT;KLF13;NFATC3;FOXJ2;CTCF;MEF2D;ZNF444;NFE2L1;HDAC6;RUNX1;MXD4
nucleoside-triphosphatase activity (GO:0017111)	2/278	0.769171991330559	0.818187853523193	2	0.00719424460431655	BMS1;RUVBL1
guanyl-nucleotide exchange factor activity (GO:0005085)	1/149	0.777558641095328	0.823074268866762	1	0.00671140939597315	RAPGEF1
transcription cis-regulatory region binding (GO:0000976)	4/549	0.802509453013026	0.845361899533139	4	0.00728597449908925	XRCC6;CTCF;MEF2D;RUNX1
GTP binding (GO:0005525)	1/189	0.851702481627459	0.892847529049075	1	0.00529100529100529	BMS1
protein kinase binding (GO:0019901)	3/506	0.884702122562569	0.916835551170217	3	0.00592885375494071	PRKCSH;ABL1;CSK
guanyl ribonucleotide binding (GO:0032561)	1/214	0.884945976914901	0.916835551170217	1	0.00467289719626168	BMS1
GTPase activity (GO:0003924)	1/216	0.887260210809888	0.916835551170217	1	0.00462962962962963	BMS1
metal ion binding (GO:0046872)	3/517	0.893272405723635	0.918673516786866	3	0.00580270793036751	IDH3G;ABL1;SDF4
ubiquitin-protein transferase activity (GO:0004842)	2/392	0.905735672524923	0.927097362914662	2	0.00510204081632653	TRIM28;MIB2
kinase binding (GO:0019900)	2/461	0.946887788086997	0.964669718379711	2	0.00433839479392625	PFKL;CDC37
endopeptidase activity (GO:0004175)	1/315	0.958871548589297	0.972313673102231	1	0.00317460317460317	CTSB
protein serine/threonine kinase activity (GO:0004674)	1/344	0.969419589635865	0.975139073948127	1	0.00290697674418605	TESK1
calcium ion binding (GO:0005509)	1/348	0.970645345496753	0.975139073948127	1	0.0028735632183908	SDF4
protein homodimerization activity (GO:0042803)	1/636	0.998488128425681	0.998488128425681	1	0.00157232704402516	DGCR8
