Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
lipoprotein particle receptor binding (GO:0070325)	1/28	0.446672142034194	0.603851625672751	1	0.0357142857142857	APBB3
protein serine/threonine/tyrosine kinase activity (GO:0004712)	1/28	0.446672142034194	0.603851625672751	1	0.0357142857142857	MAP2K3
double-stranded RNA binding (GO:0003725)	2/73	0.452889035357286	0.603851625672751	2	0.0273972602739726	ACTN1;SIDT2
5'-3' RNA polymerase activity (GO:0034062)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	POLR2A
DNA-directed 5'-3' RNA polymerase activity (GO:0003899)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	POLR2A
kinesin binding (GO:0019894)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	CLSTN1
mitogen-activated protein kinase binding (GO:0051019)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	CDK5RAP3
palmitoyltransferase activity (GO:0016409)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	ZDHHC8
phospholipase A2 activity (GO:0004623)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	PLA2G4B
protein phosphatase inhibitor activity (GO:0004864)	1/29	0.458252883442012	0.603851625672751	1	0.0344827586206897	CABIN1
protein tyrosine phosphatase activity (GO:0004725)	2/74	0.459872790799653	0.603966265250211	2	0.027027027027027	PTPN6;DUSP18
tubulin binding (GO:0015631)	7/307	0.461436528486647	0.604006618683518	7	0.0228013029315961	MAP1S;TUBGCP2;NDE1;TBCD;ARHGEF2;ALDOA;EML3
metallopeptidase activity (GO:0008237)	3/121	0.465397969190125	0.607174833976521	3	0.0247933884297521	MMP25;ANPEP;ADAM8
WW domain binding (GO:0050699)	1/30	0.469591815663335	0.608615708458402	1	0.0333333333333333	NFE2
miRNA binding (GO:0035198)	1/30	0.469591815663335	0.608615708458402	1	0.0333333333333333	RBM10
monocarboxylic acid binding (GO:0033293)	1/31	0.480693975769323	0.620962053944634	1	0.032258064516129	RXRA
serine-type peptidase activity (GO:0008236)	3/125	0.486791107628247	0.626783321586698	3	0.024	TPP1;FURIN;PCSK7
acetyltransferase activity (GO:0016407)	1/32	0.491564296401257	0.626784248485745	1	0.03125	PAFAH1B3
amino acid binding (GO:0016597)	1/32	0.491564296401257	0.626784248485745	1	0.03125	PADI4
histone methyltransferase activity (GO:0042054)	1/32	0.491564296401257	0.626784248485745	1	0.03125	CARM1
phosphatase activity (GO:0016791)	2/79	0.493992985078788	0.627849148777556	2	0.0253164556962025	DUSP18;SBF1
ligand-gated cation channel activity (GO:0099094)	2/80	0.500651986751571	0.634198068339107	2	0.025	P2RX1;MCOLN1
nucleosomal DNA binding (GO:0031492)	1/33	0.50220760741574	0.634198068339107	1	0.0303030303030303	SMARCC2
endoribonuclease activity (GO:0004521)	1/34	0.512628638487977	0.643234661032685	1	0.0294117647058824	SND1
retinoid binding (GO:0005501)	1/34	0.512628638487977	0.643234661032685	1	0.0294117647058824	RXRA
ubiquitin conjugating enzyme activity (GO:0061631)	1/35	0.522832020920487	0.647785585668779	1	0.0285714285714286	UBE2O
NADH dehydrogenase (quinone) activity (GO:0050136)	1/35	0.522832020920487	0.647785585668779	1	0.0285714285714286	NDUFV1
NADH dehydrogenase (ubiquinone) activity (GO:0008137)	1/35	0.522832020920487	0.647785585668779	1	0.0285714285714286	NDUFV1
phosphatidylinositol-3,4,5-trisphosphate binding (GO:0005547)	1/35	0.522832020920487	0.647785585668779	1	0.0285714285714286	MYO1G
NADP binding (GO:0050661)	1/36	0.532822289661887	0.656037444146199	1	0.0277777777777778	G6PD
phosphoric diester hydrolase activity (GO:0008081)	1/36	0.532822289661887	0.656037444146199	1	0.0277777777777778	PLCB2
microtubule binding (GO:0008017)	5/232	0.535087373390902	0.656773910018739	5	0.021551724137931	MAP1S;TUBGCP2;NDE1;ARHGEF2;EML3
cytokine receptor activity (GO:0004896)	2/88	0.551848400466808	0.669413464092384	2	0.0227272727272727	CSF3R;IL17RA
aminoacyl-tRNA ligase activity (GO:0004812)	1/38	0.552181156928997	0.669413464092384	1	0.0263157894736842	VARS2
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	1/38	0.552181156928997	0.669413464092384	1	0.0263157894736842	UBE2O
carboxypeptidase activity (GO:0004180)	1/38	0.552181156928997	0.669413464092384	1	0.0263157894736842	CTSA
zinc ion binding (GO:0008270)	7/336	0.556500100417142	0.672579875964275	7	0.0208333333333333	PIAS4;RXRA;TRIM28;ANPEP;ADAM8;TIMP1;ARHGEF2
RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	4/190	0.563764161450862	0.679275472818469	4	0.0210526315789474	PIAS4;RXRA;ACTN4;CDK5RAP3
heme binding (GO:0020037)	2/91	0.570071051089881	0.679369879097911	2	0.021978021978022	TBXAS1;HBQ1
sulfotransferase activity (GO:0008146)	1/40	0.570739670003575	0.679369879097911	1	0.025	CHST13
proton transmembrane transporter activity (GO:0015078)	1/40	0.570739670003575	0.679369879097911	1	0.025	SLC9A1
regulatory RNA binding (GO:0061980)	1/40	0.570739670003575	0.679369879097911	1	0.025	RBM10
carboxylic acid binding (GO:0031406)	1/41	0.579729163948199	0.687954378468558	1	0.024390243902439	PADI4
protein serine/threonine kinase activity (GO:0004674)	7/344	0.581443675203122	0.687954378468558	7	0.0203488372093023	GAK;BCKDK;STK10;MAST3;MKNK2;ULK1;MAP3K11
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.58853084176708	0.694254945078531	1	0.0238095238095238	BSG
histone-lysine N-methyltransferase activity (GO:0018024)	1/45	0.613847720933124	0.721958215067614	1	0.0222222222222222	CXXC1
3'-5' exonuclease activity (GO:0008408)	1/48	0.63761039302072	0.74545547433283	1	0.0208333333333333	POLG
manganese ion binding (GO:0030145)	1/48	0.63761039302072	0.74545547433283	1	0.0208333333333333	MGAT1
exonuclease activity (GO:0004527)	1/49	0.645202529477932	0.746447002565474	1	0.0204081632653061	POLG
lipase activity (GO:0016298)	1/49	0.645202529477932	0.746447002565474	1	0.0204081632653061	PNPLA2
serine-type endopeptidase activity (GO:0004252)	2/105	0.647931154511147	0.746447002565474	2	0.019047619047619	FURIN;PCSK7
cysteine-type endopeptidase activity (GO:0004197)	2/105	0.647931154511147	0.746447002565474	2	0.019047619047619	CAPNS1;CTSB
cytokine receptor binding (GO:0005126)	2/105	0.647931154511147	0.746447002565474	2	0.019047619047619	TGFBR3;TYK2
endonuclease activity (GO:0004519)	1/51	0.659914056278716	0.758035388261849	1	0.0196078431372549	SND1
GTPase activity (GO:0003924)	4/216	0.66418656928772	0.760725314823726	4	0.0185185185185185	RHOT2;RHOG;MFN2;EEF2
ubiquitin-like protein ligase activity (GO:0061659)	5/270	0.668587302887799	0.76354607923998	5	0.0185185185185185	PIAS4;RNF24;UBR4;UBE2O;TRIM26
