Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Rheumatoid Arthritis	75/1833	3.13573763595164e-06	0.00115342882709088	75	0.0409165302782324	FCN1;ITGB2;PIK3CD;ICAM3;CASC3;ITGAL;CTSS;LTB4R;TNFSF13B;MMP25;FCGRT;ANPEP;TAGAP;ITGAX;TIMP1;SLC16A3;TRIM21;CTSD;SLC12A9;CTSB;DUSP1;ACTN1;SLC11A1;TYK2;MMP9;TNFRSF1A;IL17RA;OSCAR;ADAM15;DDIT4;TLR8;ADAM8;PADI4;ARHGEF2;TLR5;SLC22A4;CSF1R;GRN;CEBPB;NOTCH1;CEBPD;UBA7;SRF;CXCR4;ITPR3;FPR2;FOXO3;LILRA2;KIR2DL3;THBS1;CST3;NXF1;ALOX5;STAT6;TNFRSF14;CD14;SEMA4A;STAT5B;CD163;HSPA1L;CARD8;STAT3;HCG27;MYO9B;CFLAR;NFKBIA;PTPRC;SELL;SP1;PTPN6;SKIV2L;TRIM38;VIM;MAP3K11;PNPLA2
Arteriosclerosis	51/1087	3.78182751009965e-06	0.00128407589458306	51	0.046918123275069	ITGAM;ITGB2;PIK3CD;CTSS;LTB4R;BEST1;ANPEP;ITGAX;TIMP1;SLC16A3;SYK;DUSP1;RENBP;MMP9;F5;TNFRSF1A;OSCAR;NISCH;VCAN;HSH2D;ADAM15;MYH9;ADAM8;PADI4;VCL;CSF1R;GRN;NOTCH1;SELPLG;CXCR4;FPR2;THBS1;SLC9A1;CST3;ALOX5;SCAP;STAT6;CD14;ZNF148;NFE2;PTPN1;CD163;CARD8;STAT3;SORL1;SP1;TBXAS1;VIM;HSPA1B;PNPLA2;SNTB2
Psoriasis	41/818	7.62803927997173e-06	0.00240501181298537	41	0.0501222493887531	SLC22A4;GRN;NOTCH1;ITGAM;SELPLG;SRF;ITGB2;IFI6;PIK3CD;CXCR4;ITGAL;TNFSF13B;NXF1;SBNO2;TAGAP;ITGAX;TNFRSF14;TIMP1;CD14;PGLYRP1;ZNF148;TRIM21;SLC12A9;LYN;PIAS4;CD163;DUSP1;STAT2;STAT3;TYK2;MMP9;CKAP4;TNFRSF1A;IL17RA;NFKBIA;ACTA2;SLC9A8;TLR8;PTPN6;ARHGEF2;STK40
Neoplasm Invasiveness	16/183	9.22118963701986e-06	0.00271348873718705	16	0.087431693989071	ITPK1;CXCR4;MMP9;SORL1;CTSS;SP1;ALOX5;MYH9;TIMP1;ITGA5;VIM;TLN1;ALDOA;TKT;CTSD;CTSB
Septicemia	28/468	9.89118645425543e-06	0.00272873106306772	28	0.0598290598290598	FCN1;ITGAM;ITGB2;PIK3CD;CXCR4;ADAR;FPR2;AOAH;ITGAL;ALOX5;TAGAP;TIMP1;CD14;CTSB;NFE2;CD163;G6PD;DUSP1;STAT3;MMP9;F5;TNFRSF1A;HSH2D;CRISPLD2;FASN;TLR8;TLR5;PNPLA2
Bacterial Infections	20/276	1.25691578966716e-05	0.00326354487975932	20	0.072463768115942	CD163;ITGAM;CEBPD;STAT3;ITGB2;MKL1;CXCR4;PIK3CD;CFLAR;FOXO3;ITGAL;MMP9;NFKBIA;NXF1;NLRP12;PTPRC;CPD;RBCK1;CD14;CTSD
Virus Diseases	42/875	1.66467195495815e-05	0.00408214556065848	42	0.048	CEBPB;ITGAM;SELPLG;UBA7;ITGB2;IFI6;PIK3CD;CXCR4;ADAR;FOXO3;THBS1;TNFSF13B;CST3;NXF1;RXRA;ANPEP;ITGAX;TRIM25;CD14;TRIM21;SLC12A9;CTSB;G6PD;SYK;DUSP1;STAT2;SLC11A1;CYP4F3;STAT3;TALDO1;TYK2;MMP9;IGF2R;F5;IL17RA;NFKBIA;KLF6;FASN;IRF7;TLR8;PNPLA6;IRF9
Primary immune deficiency disorder	10/81	2.36154803630895e-05	0.00541779656183852	10	0.123456790123457	NXF1;CSF3R;ITGB2;MKL1;STXBP2;STAT3;PIK3CD;CXCR4;TYK2;UNC13D
Infection	28/492	2.45482399720821e-05	0.00541779656183852	28	0.0569105691056911	CEBPB;ITGB2;CXCR4;ADAR;TNFSF13B;ALOX5;ANPEP;STAT6;TNFRSF14;TIMP1;CD14;G6PD;SYK;SLC11A1;STAT3;PILRA;MMP9;IGF2R;TNFRSF1A;NFKBIA;PTPRC;SELL;SP1;FASN;IRF7;ITGA5;VIM;TLR5
Pneumonia	28/497	2.93976486124954e-05	0.0061791057607407	28	0.0563380281690141	SELPLG;ITGB2;PIK3CD;CXCR4;FOXO3;LTB4R;ALOX5;ITGAX;TIMP1;CD14;SEMA4A;SYK;DUSP1;PRKCD;STAT3;MMP9;TNFRSF1A;NFKBIA;NLRP12;SELL;IRF7;ADAM8;PTPN6;ITGA5;ARHGEF2;VIM;TLR5;HSPA1B
Autoimmune Diseases	47/1060	3.87000519088106e-05	0.00740108772029813	47	0.0443396226415094	SLC22A4;GRN;CSF3R;ITGAM;SELPLG;ITGB2;PIK3CD;CXCR4;ADAR;FOXO3;ITGAL;TNFSF13B;NXF1;FCGRT;ANPEP;TAGAP;ITGAX;STAT6;TNFRSF14;TIMP1;CD14;TRIM21;SRRM2;PTPN1;STAT5B;DUSP1;SLC11A1;PRKCD;STAT3;TALDO1;ABCA7;MYO9B;TYK2;MMP9;F5;TNFRSF1A;HNRNPL;PTPRC;SELL;IRF7;TLR8;MYH9;PTPN6;PADI4;VIM;TLR5;HSPA1B
Asthma	55/1313	3.99598912346173e-05	0.00740108772029813	55	0.0418888042650419	ITGAM;ITGB2;PIK3CD;ITGAL;CTSS;LTB4R;TNFSF13B;AKAP13;FCGRT;ITGAX;IDS;ITGB7;TIMP1;CTSD;SRRM2;DUSP1;SLC11A1;TALDO1;PGD;MMP9;CKAP4;IL17RA;VCAN;CRISPLD2;IRF7;TLR8;ADAM8;ARHGEF2;TLN1;TLR5;CSF1R;NOTCH1;FPR2;AOAH;FOXO3;LPP;THBS1;ALOX5;STAT6;TNFRSF14;D2HGDH;CD14;SULT1A3;SEMA4A;STAT5B;HSPA1L;STAT2;CYP4F3;STAT3;PTPRE;NSFL1C;SELL;SP1;TBXAS1;PTPN6
Inflammatory dermatosis	14/163	4.03606233128393e-05	0.00740108772029813	14	0.0858895705521472	STAT5B;GRN;ITGAM;ITGB2;CXCR4;TYK2;MMP9;THBS1;TNFRSF1A;ALOX5;ITGAX;STAT6;PTPN6;TRIM21
Systemic Scleroderma	30/562	4.1918258497384e-05	0.00740108772029813	30	0.0533807829181495	GRN;ITGAM;SRF;ITGB2;PIK3CD;CXCR4;CSAD;ITGAL;THBS1;BICD2;TNFSF13B;ALOX5;TIMP1;CD14;SRRM2;ZBP1;PTPN1;HSPA1L;SLC11A1;PRKCD;STAT3;MKL1;MMP9;TNFRSF1A;ACTA2;PTPRC;SP1;IRF7;TLR8;ITGA5
Lupus Erythematosus	20/304	5.00523919127989e-05	0.00849735607319594	20	0.0657894736842105	GRN;ITGAM;PRKCD;STAT3;ITGB2;MKL1;CXCR4;ARID3A;TYK2;ITGAL;F5;TNFSF13B;PTPRC;CPD;IRF7;TLR8;CD14;TLR5;TRIM21;SLC12A9
Aortic aneurysm without mention of rupture NOS	7/42	5.72200300677439e-05	0.00909082659951398	7	0.166666666666667	NOTCH1;ALOX5;STAT3;THBS1;MMP9;LTB4R;CTSS
Amyloidosis	39/833	5.76672280893501e-05	0.00909082659951398	39	0.0468187274909964	GRN;NOTCH1;ITGAM;ITGB2;FPR1;DYSF;PIK3CD;ITPR3;FPR2;CST3;NCSTN;RXRA;FCGRT;ALOX5;ITGAX;EFHD2;TIMP1;CD14;CTSD;CTSB;APAF1;DAPK2;GAA;APLP2;STAT3;ABCA7;CFLAR;TYK2;SORL1;RENBP;MMP9;IGF2R;TNFRSF1A;NLRP12;PTPRC;SP1;DDIT4;VAMP1;PADI4
Lymphoma, T-Cell, Cutaneous	18/260	6.15056277508833e-05	0.00936158072042754	18	0.0692307692307692	STAT5B;SELPLG;NOTCH1;ITGAM;STAT2;STAT3;ITGB2;CXCR4;PIK3CD;CFLAR;FOXO3;THBS1;CKAP4;PTPRC;SELL;STAT6;ITGB7;PTPN6
Lymphoma	54/1307	6.78545001347671e-05	0.00989826198107619	54	0.0413159908186687	CSF3R;ITGAM;ITGB2;PIK3CD;ICAM3;ITGAL;TNFSF13B;LYL1;FCGRT;ANPEP;EP300;ITGB7;TIMP1;SLC12A9;SRRM2;APAF1;SYK;DUSP1;PRKCD;TYK2;MMP9;ADAM19;HSH2D;SLC7A7;ELF4;MTF1;IRF7;CSF1R;GRN;CEBPB;NOTCH1;STXBP2;GBA;CXCR4;FOXO3;THBS1;NXF1;ALOX5;STAT6;TNFRSF14;CD14;LYN;PTPN1;STAT5B;CD163;HSPA1L;STAT3;KLHDC8B;CFLAR;PTPRC;FES;PTPN6;VIM;HSPA1B
Leukemia, Myelocytic, Acute	66/1703	7.0769160102008e-05	0.00989826198107619	66	0.0387551379917792	CSF3R;ITGAM;CHD8;ITGB2;PIK3CD;ITGAL;AKAP13;HK3;LYL1;FCGRT;ANPEP;ITGAX;EP300;TIMP1;SLC12A9;CTSB;SRRM2;G6PD;APAF1;SYK;CD93;DUSP1;DAPK2;PRKCD;MKL1;MMP9;TNFRSF1A;ELF4;IRF7;MYH9;ULK1;ITGA5;ARHGEF2;SLC22A4;CSF1R;GRN;CEBPB;NOTCH1;CEBPD;CXCR4;FOXO3;LPP;SLC9A1;CST3;RXRA;ALOX5;MKNK1;E4F1;CD14;LYN;PTPN1;STAT5B;CD163;STAT3;NBEAL2;CFLAR;SORL1;KLF6;PTPRC;SELL;FES;SHKBP1;TPP1;PTPN6;VIM;SIGLEC5
Hypertensive disease	54/1310	7.20424119404625e-05	0.00989826198107619	54	0.0412213740458015	ITGAM;ITGB2;ARHGAP1;INPPL1;PIK3CD;PLOD1;BEST1;ANPEP;EMILIN2;EP300;TIMP1;SLC12A9;G6PD;DUSP1;PRKCD;AGTRAP;ACTN4;RENBP;MMP9;F5;TNFRSF1A;IL17RA;NISCH;APBB1IP;ACTA2;TLR8;MYH9;VCL;SLC22A4;NOTCH1;SELPLG;SRF;FPR1;CXCR4;THBS1;SLC9A1;CST3;ALOX5;MFN2;APBB3;ATP6V0A1;LYN;PTPN1;CARD8;CYP4F3;STAT3;ARID3A;SORL1;NFKBIA;KLF6;SELL;SP1;FES;TBXAS1
