Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Circadian entrainment	5/97	0.235357871146004	0.925998181558049	5	0.0515463917525773	GNG10;GNG2;GNAI3;GNG11;CALM2
Fc gamma R-mediated phagocytosis	5/97	0.235357871146004	0.925998181558049	5	0.0515463917525773	ACTR3;ACTR2;RPS6KB1;ARPC3;ARPC5
Cysteine and methionine metabolism	3/50	0.24192091928187	0.936468074639497	3	0.06	LDHB;MDH1;MAT2B
Cell cycle	6/124	0.247822796181435	0.944086842595942	6	0.0483870967741935	ANAPC13;HDAC2;CDC26;E2F3;BUB3;RBX1
Bacterial invasion of epithelial cells	4/77	0.267115688230411	0.987538362919072	4	0.051948051948052	ACTR3;ACTR2;ARPC3;ARPC5
Longevity regulating pathway	5/102	0.267458306623915	0.987538362919072	5	0.0490196078431373	HSPA8;HDAC2;RPS6KB1;RB1CC1;SOD1
Citrate cycle (TCA cycle)	2/30	0.272247830134865	0.989992109581326	2	0.0666666666666667	MDH1;SDHD
Asthma	2/31	0.284993789915606	0.999992781927874	2	0.0645161290322581	FCER1A;RNASE3
Synthesis and degradation of ketone bodies	1/10	0.292848751206593	0.999992781927874	1	0.1	ACAT1
RNA transport	8/186	0.300864509938917	0.999992781927874	8	0.043010752688172	EIF4A2;EEF1A1;CLNS1A;MAGOH;NUP88;EIF3E;THOC7;NUP37
Base excision repair	2/33	0.310403578511196	0.999992781927874	2	0.0606060606060606	POLB;POLE4
Yersinia infection	6/137	0.324198728513082	0.999992781927874	6	0.0437956204379562	ACTR3;ACTR2;TBK1;ARPC3;CASP1;ARPC5
Serotonergic synapse	5/113	0.340783131399179	0.999992781927874	5	0.0442477876106195	GNG10;GNG2;CASP3;GNAI3;GNG11
Glutamatergic synapse	5/114	0.347553525230032	0.999992781927874	5	0.043859649122807	GNG10;GNG2;GNAI3;SLC38A2;GNG11
Morphine addiction	4/91	0.375231309232541	0.999992781927874	4	0.043956043956044	GNG10;GNG2;GNAI3;GNG11
Small cell lung cancer	4/92	0.38299411684884	0.999992781927874	4	0.0434782608695652	CASP3;PTEN;E2F3;BIRC2
IL-17 signaling pathway	4/94	0.398483281929786	0.999992781927874	4	0.0425531914893617	HSP90AA1;TBK1;CASP3;S100A8
Amphetamine addiction	3/69	0.418759775562541	0.999992781927874	3	0.0434782608695652	PPP1CC;HDAC2;CALM2
mTOR signaling pathway	6/154	0.42758638061277	0.999992781927874	6	0.038961038961039	ATP6V1G1;CAB39;RPS6KB1;PTEN;ATP6V1E1;ATP6V1D
mRNA surveillance pathway	4/98	0.429240017069263	0.999992781927874	4	0.0408163265306122	PPP1CC;PPP2R3C;MAGOH;PAPOLA
Fatty acid degradation	2/43	0.432981141265731	0.999992781927874	2	0.0465116279069767	ACADM;ACAT1
Progesterone-mediated oocyte maturation	4/100	0.444467028741142	0.999992781927874	4	0.04	ANAPC13;HSP90AA1;CDC26;GNAI3
Alcoholism	7/186	0.448208929074808	0.999992781927874	7	0.0376344086021505	PPP1CC;GNG10;HDAC2;GNG2;GNAI3;GNG11;CALM2
Oocyte meiosis	5/129	0.448890614648816	0.999992781927874	5	0.0387596899224806	PPP1CC;ANAPC13;CDC26;CALM2;RBX1
Necroptosis	6/159	0.457774447916992	0.999992781927874	6	0.0377358490566038	HSP90AA1;IFNGR1;TNFSF10;CASP1;BIRC2;CHMP5
Chagas disease	4/102	0.459568144364328	0.999992781927874	4	0.0392156862745098	IFNGR1;GNAI3;CD3G;CD3D
Natural killer cell mediated cytotoxicity	5/131	0.462178723793354	0.999992781927874	5	0.0381679389312977	IFNGR1;CASP3;SH2D1A;TNFSF10;CD48
Human T-cell leukemia virus 1 infection	8/219	0.470551204649537	0.999992781927874	8	0.0365296803652968	POLB;CDC26;PTEN;CD3G;E2F3;BUB3;B2M;CD3D
Glioma	3/75	0.472580270958511	0.999992781927874	3	0.04	PTEN;E2F3;CALM2
Pancreatic cancer	3/76	0.48133414743128	0.999992781927874	3	0.0394736842105263	RALA;RPS6KB1;E2F3
Leishmaniasis	3/77	0.490018675690347	0.999992781927874	3	0.038961038961039	EEF1A1;NCF2;IFNGR1
Th17 cell differentiation	4/107	0.49666014451219	0.999992781927874	4	0.0373831775700935	HSP90AA1;IFNGR1;CD3G;CD3D
Antigen processing and presentation	3/78	0.498631366687225	0.999992781927874	3	0.0384615384615385	HSPA8;HSP90AA1;B2M
Synaptic vesicle cycle	3/78	0.498631366687225	0.999992781927874	3	0.0384615384615385	ATP6V1G1;ATP6V1E1;ATP6V1D
One carbon pool by folate	1/20	0.500025346912645	0.999992781927874	1	0.05	MTHFS
HIF-1 signaling pathway	4/109	0.511192963112225	0.999992781927874	4	0.036697247706422	LDHB;RPS6KB1;IFNGR1;RBX1
N-Glycan biosynthesis	2/50	0.511569959636075	0.999992781927874	2	0.04	DPM1;ALG5
Fluid shear stress and atherosclerosis	5/139	0.514262153925711	0.999992781927874	5	0.0359712230215827	HSP90AA1;NCF2;TXN;CALM2;NFE2L2
Measles	5/139	0.514262153925711	0.999992781927874	5	0.0359712230215827	HSPA8;TBK1;CASP3;CD3G;CD3D
Tight junction	6/169	0.516815276917323	0.999992781927874	6	0.0355029585798817	ACTR3;ACTR2;MYL6;ARPC3;ARPC5;RAB8B
Influenza A	6/172	0.53405436320201	0.999992781927874	6	0.0348837209302326	TBK1;IFNGR1;CASP3;TNFSF10;CASP1;RAB11A
Cholinergic synapse	4/113	0.539664818746222	0.999992781927874	4	0.0353982300884956	GNG10;GNG2;GNAI3;GNG11
Viral carcinogenesis	7/203	0.540191931323276	0.999992781927874	7	0.0344827586206897	POLB;GTF2A2;HDAC2;DDX3X;GTF2B;CASP3;UBE3A
